datadate,tocurd,exratd,usd_exratd,exchange_rate
01/11/2021,RSD,130.5979,1.3494,0.0103324785
01/11/2021,RUB,100.6574,1.3494,0.0134058698
01/11/2021,RWF,1311.6668,1.3494,0.0010287674
01/11/2021,SAR,5.0629,1.3494,0.2665270892
01/11/2021,SDG,74.3678,1.3494,0.0181449498
01/11/2021,SEK,11.1898,1.3494,0.1205919677
01/11/2021,SGD,1.7946,1.3494,0.751922434
01/12/2021,VES,1297837.7600,1.3619,1.0493607E-6
01/12/2021,ZWL,425.4589,1.3619,0.003201014
01/12/2021,USD,1.3619,1.3619,1
01/12/2021,THB,41.0260,1.3619,0.033196022
01/12/2021,TND,3.6664,1.3619,0.3714542876
01/12/2021,TRY,10.1976,1.3619,0.1335510316
01/12/2021,TTD,9.2641,1.3619,0.147008344
01/12/2021,TWD,38.1566,1.3619,0.0356923835
01/12/2021,TZS,3156.1100,1.3619,0.0004315122
01/12/2021,UAH,38.3779,1.3619,0.0354865691
01/12/2021,UGX,5048.0056,1.3619,0.0002697897
01/12/2021,VND,31623.7454,1.3619,0.0000430657
01/12/2021,XOF,734.5191,1.3619,0.0018541383
01/12/2021,GEL,4.4958,1.3619,0.3029271765
01/12/2021,NGN,517.4931,1.3619,0.0026317259
01/12/2021,NOK,11.5977,1.3619,0.1174284556
01/12/2021,NZD,1.8957,1.3619,0.7184153611
01/12/2021,OMR,0.5244,1.3619,2.5970633105
01/12/2021,PEN,4.9088,1.3619,0.277440515
01/12/2021,PGK,4.7785,1.3619,0.2850057549
01/12/2021,PHP,65.4374,1.3619,0.0208122572
01/12/2021,PKR,218.4695,1.3619,0.0062338221
01/12/2021,PLN,5.0743,1.3619,0.2683916993
01/12/2021,QAR,4.9579,1.3619,0.2746929143
01/12/2021,RON,5.4575,1.3619,0.2495464956
01/12/2021,RSD,131.6782,1.3619,0.0103426383
01/12/2021,RUB,100.3644,1.3619,0.0135695526
01/12/2021,RWF,1334.3366,1.3619,0.001020657
01/12/2021,SAR,5.1092,1.3619,0.2665583653
01/12/2021,SDG,75.0555,1.3619,0.0181452392
01/12/2021,SEK,11.2894,1.3619,0.1206352862
01/12/2021,SGD,1.8082,1.3619,0.753179958
01/12/2021,GBP,1.0000,1.3619,1.3619
01/12/2021,ZAR,20.9432,1.3619,0.0650282669
01/12/2021,ZMW,29.0485,1.3619,0.0468836601
01/12/2021,ARS,116.3941,1.3619,0.0117007649
01/12/2021,AUD,1.7628,1.3619,0.7725777173
01/12/2021,AED,5.0022,1.3619,0.2722602055
01/12/2021,BDT,115.4585,1.3619,0.0117955802
01/12/2021,BGN,2.1910,1.3619,0.6215883158
01/12/2021,BHD,0.5133,1.3619,2.6532242353
01/12/2021,BMD,1.3619,1.3619,1
01/12/2021,BRL,7.3874,1.3619,0.1843544413
01/12/2021,BWP,15.1486,1.3619,0.0899026973
01/12/2021,CAD,1.7376,1.3619,0.7837822284
01/12/2021,CHF,1.2121,1.3619,1.1235871628
01/12/2021,CLP,989.6090,1.3619,0.0013762001
01/12/2021,CNY,8.8022,1.3619,0.154722683
01/12/2021,COP,4754.7972,1.3619,0.0002864265
01/12/2021,CZK,29.3169,1.3619,0.0464544341
01/12/2021,DKK,8.3335,1.3619,0.1634247315
01/12/2021,EGP,21.3337,1.3619,0.0638379653
01/12/2021,EUR,1.1197,1.3619,1.2163079396
01/12/2021,GHS,7.9873,1.3619,0.1705081817
01/12/2021,HKD,10.5615,1.3619,0.1289494863
01/12/2021,HRK,8.4927,1.3619,0.1603612514
01/12/2021,HUF,402.2934,1.3619,0.0033853402
01/12/2021,IDR,19288.0197,1.3619,0.0000706086
01/12/2021,ILS,4.2979,1.3619,0.3168756835
01/12/2021,INR,99.7663,1.3619,0.0136509022
01/12/2021,ISK,174.9445,1.3619,0.0077847546
01/12/2021,JMD,193.8607,1.3619,0.0070251474
01/12/2021,JOD,0.9656,1.3619,1.4104183927
01/12/2021,JPY,141.8785,1.3619,0.0095990583
01/12/2021,KES,149.4301,1.3619,0.0091139603
01/12/2021,KRW,1496.3570,1.3619,0.0009101438
01/12/2021,KWD,0.4138,1.3619,3.2912034799
01/12/2021,KZT,571.7019,1.3619,0.0023821855
01/12/2021,LBP,2053.0036,1.3619,0.0006633695
01/12/2021,LKR,258.5641,1.3619,0.0052671659
01/12/2021,MAD,12.0580,1.3619,0.1129457621
01/12/2021,MOP,10.8787,1.3619,0.1251895907
01/12/2021,MUR,53.6164,1.3619,0.0254008102
01/12/2021,MWK,1046.6846,1.3619,0.0013011561
01/12/2021,MXN,27.1905,1.3619,0.0500873467
01/12/2021,MYR,5.5282,1.3619,0.2463550523
01/12/2021,NAD,20.9372,1.3619,0.0650469022
01/13/2021,VES,1297837.7600,1.3629,1.0501313E-6
01/13/2021,ZWL,425.4589,1.3629,0.0032033644
01/13/2021,USD,1.3629,1.3629,1
01/13/2021,GEL,4.4823,1.3629,0.3040626464
01/13/2021,HKD,10.5676,1.3629,0.1289696809
01/13/2021,HRK,8.4962,1.3629,0.1604128905
01/13/2021,HUF,404.2086,1.3629,0.0033717739
01/13/2021,IDR,19233.2329,1.3629,0.0000708617
01/13/2021,ILS,4.2676,1.3629,0.3193598275
01/13/2021,INR,99.6094,1.3629,0.0136824436
01/13/2021,ISK,174.7237,1.3629,0.0078003156
01/13/2021,JMD,193.6271,1.3629,0.0070387874
01/13/2021,JOD,0.9663,1.3629,1.410431543
01/13/2021,JPY,141.6434,1.3629,0.0096220509
01/13/2021,KES,149.9189,1.3629,0.0090909152
01/13/2021,GBP,1.0000,1.3629,1.3629
01/13/2021,MAD,12.0914,1.3629,0.1127164762
01/13/2021,MOP,10.8847,1.3629,0.1252124542
01/13/2021,MUR,53.8754,1.3629,0.02529726
01/13/2021,MWK,1048.1785,1.3629,0.0013002556
01/13/2021,MXN,26.9898,1.3629,0.0504968544
01/13/2021,MYR,5.5142,1.3629,0.247161873
01/13/2021,NAD,20.8033,1.3629,0.0655136445
01/13/2021,NGN,518.5695,1.3629,0.0026281916
01/13/2021,NOK,11.5738,1.3629,0.1177573485
01/13/2021,NZD,1.8973,1.3629,0.7183365836
01/13/2021,OMR,0.5241,1.3629,2.6004579279
01/13/2021,PEN,4.9246,1.3629,0.2767534419
01/13/2021,PGK,4.7821,1.3629,0.2850003137
01/13/2021,PHP,65.4600,1.3629,0.0208203483
01/13/2021,PKR,218.5681,1.3629,0.0062355852
01/13/2021,PLN,5.0861,1.3629,0.2679656318
01/13/2021,QAR,4.9616,1.3629,0.2746896163
01/13/2021,RON,5.4617,1.3629,0.2495376897
01/13/2021,RSD,131.8469,1.3629,0.0103369893
01/13/2021,RUB,100.5307,1.3629,0.0135570527
01/13/2021,RWF,1333.8149,1.3629,0.0010218059
01/13/2021,SAR,5.1131,1.3629,0.2665506249
01/13/2021,SDG,75.1128,1.3629,0.0181447104
01/13/2021,SEK,11.3615,1.3629,0.1199577521
01/13/2021,SGD,1.8082,1.3629,0.7537329941
01/13/2021,THB,40.9251,1.3629,0.033302301
01/13/2021,TND,3.6757,1.3629,0.3707865169
01/13/2021,TRY,10.0932,1.3629,0.1350315064
01/13/2021,TTD,9.2011,1.3629,0.1481235939
01/13/2021,TWD,38.1816,1.3629,0.035695204
01/13/2021,TZS,3158.5188,1.3629,0.0004314997
01/13/2021,UAH,38.2468,1.3629,0.0356343537
01/13/2021,UGX,5061.6712,1.3629,0.0002692589
01/13/2021,VND,31647.8814,1.3629,0.0000430645
01/13/2021,XOF,735.5567,1.3629,0.0018528823
01/13/2021,ZAR,20.8057,1.3629,0.0655060873
01/13/2021,ZMW,29.1115,1.3629,0.0468165502
01/13/2021,AED,5.0059,1.3629,0.2722587347
01/13/2021,ARS,116.6028,1.3629,0.0116883986
01/13/2021,AUD,1.7617,1.3629,0.7736277459
01/13/2021,BDT,115.5602,1.3629,0.0117938529
01/13/2021,BGN,2.1925,1.3629,0.6216191562
01/13/2021,BHD,0.5137,1.3629,2.6531049251
01/13/2021,BMD,1.3629,1.3629,1
01/13/2021,BRL,7.2190,1.3629,0.1887934617
01/13/2021,BWP,14.9934,1.3629,0.090899996
01/13/2021,CAD,1.7340,1.3629,0.7859861592
01/13/2021,CHF,1.2100,1.3629,1.1263636364
01/13/2021,CLP,1010.8078,1.3629,0.0013483275
01/13/2021,CNY,8.8159,1.3629,0.1545956737
01/13/2021,COP,4741.7988,1.3629,0.0002874226
01/13/2021,CZK,29.3277,1.3629,0.0464714246
01/13/2021,DKK,8.3393,1.3629,0.1634309834
01/13/2021,EGP,21.3452,1.3629,0.0638504207
01/13/2021,EUR,1.1214,1.3629,1.2153558052
01/13/2021,GHS,7.9127,1.3629,0.1722420918
01/13/2021,KRW,1496.9267,1.3629,0.0009104654
01/13/2021,KWD,0.4140,1.3629,3.2920289855
01/13/2021,KZT,570.9866,1.3629,0.0023869212
01/13/2021,LBP,2056.8874,1.3629,0.0006626031
01/13/2021,LKR,260.3015,1.3629,0.0052358515
01/14/2021,VES,1297837.7600,1.3692,1.0549855E-6
01/14/2021,ZWL,425.4589,1.3692,0.0032181719
01/14/2021,GBP,1.0000,1.3692,1.3692
01/14/2021,AED,5.0292,1.3692,0.2722500597
01/14/2021,BDT,116.1804,1.3692,0.0117851204
01/14/2021,BGN,2.2046,1.3692,0.6210650458
01/14/2021,BHD,0.5161,1.3692,2.6529742298
01/14/2021,BRL,7.1538,1.3692,0.1913947832
01/14/2021,BWP,15.0965,1.3692,0.0906965191
01/14/2021,CAD,1.7311,1.3692,0.7909421755
01/14/2021,CHF,1.2154,1.3692,1.126542702
01/14/2021,CLP,997.2615,1.3692,0.0013729599
01/14/2021,CNY,8.8650,1.3692,0.1544500846
01/14/2021,COP,4742.6506,1.3692,0.0002886993
01/14/2021,CZK,29.4858,1.3692,0.0464359115
01/14/2021,DKK,8.3847,1.3692,0.1632974346
01/14/2021,EGP,21.4388,1.3692,0.0638655149
01/14/2021,THB,41.0636,1.3692,0.033343399
01/14/2021,TND,3.7100,1.3692,0.3690566038
01/14/2021,TRY,10.0794,1.3692,0.1358414191
01/14/2021,TTD,9.2988,1.3692,0.1472448058
01/14/2021,TWD,38.3621,1.3692,0.0356914767
01/14/2021,TZS,3173.2231,1.3692,0.0004314856
01/14/2021,UAH,38.4456,1.3692,0.0356139584
01/14/2021,UGX,5073.4599,1.3692,0.000269875
01/14/2021,VND,31795.2159,1.3692,0.0000430631
01/14/2021,XOF,739.4739,1.3692,0.0018515866
01/14/2021,ZAR,20.6839,1.3692,0.0661964136
01/14/2021,ZMW,29.2676,1.3692,0.0467821072
01/14/2021,EUR,1.1273,1.3692,1.2145835181
01/14/2021,GEL,4.5060,1.3692,0.303861518
01/14/2021,GHS,8.0443,1.3692,0.1702074761
01/14/2021,HKD,10.6171,1.3692,0.1289617692
01/14/2021,HRK,8.5298,1.3692,0.1605195901
01/14/2021,HUF,404.9950,1.3692,0.0033807825
01/14/2021,IDR,19241.9865,1.3692,0.0000711569
01/14/2021,ILS,4.3630,1.3692,0.3138207655
01/14/2021,INR,100.1072,1.3692,0.0136773379
01/14/2021,ISK,176.9337,1.3692,0.0077384919
01/14/2021,JMD,194.9119,1.3692,0.0070247122
01/14/2021,JOD,0.9707,1.3692,1.4105284846
01/14/2021,JPY,141.9577,1.3692,0.0096451267
01/14/2021,KES,150.6853,1.3692,0.0090864869
01/14/2021,NGN,520.9837,1.3692,0.0026281053
01/14/2021,NOK,11.5868,1.3692,0.1181689509
01/14/2021,NZD,1.8985,1.3692,0.7212009481
01/14/2021,OMR,0.5266,1.3692,2.600075959
01/14/2021,PEN,4.9368,1.3692,0.277345649
01/14/2021,PGK,4.8095,1.3692,0.2846865579
01/14/2021,PHP,65.7922,1.3692,0.0208109776
01/14/2021,PKR,219.4624,1.3692,0.0062388819
01/14/2021,PLN,5.1217,1.3692,0.2673331121
01/14/2021,QAR,4.9847,1.3692,0.2746805224
01/14/2021,RON,5.4929,1.3692,0.2492672359
01/14/2021,RSD,132.5935,1.3692,0.010326298
01/14/2021,RUB,100.1635,1.3692,0.0136696501
01/14/2021,RWF,1331.3434,1.3692,0.0010284349
01/14/2021,SDG,75.4625,1.3692,0.0181441113
01/14/2021,SEK,11.3878,1.3692,0.1202339346
01/14/2021,SGD,1.8138,1.3692,0.754879259
01/14/2021,USD,1.3692,1.3692,1
01/14/2021,ARS,117.2716,1.3692,0.0116754611
01/14/2021,AUD,1.7589,1.3692,0.7784410711
01/14/2021,BMD,1.3692,1.3692,1
01/14/2021,KRW,1502.0607,1.3692,0.0009115477
01/14/2021,KWD,0.4159,1.3692,3.2921375331
01/14/2021,KZT,574.6717,1.3692,0.0023825777
01/14/2021,LBP,2072.3509,1.3692,0.0006606989
01/14/2021,LKR,264.2107,1.3692,0.0051822277
01/14/2021,MAD,12.1537,1.3692,0.1126570509
01/14/2021,MOP,10.9355,1.3692,0.125206895
01/14/2021,MUR,53.8798,1.3692,0.0254121211
01/14/2021,MWK,1054.3179,1.3692,0.0012986595
01/14/2021,MXN,27.0585,1.3692,0.0506014746
01/14/2021,MYR,5.5413,1.3692,0.247090033
01/14/2021,NAD,20.6790,1.3692,0.0662120992
01/14/2021,SAR,5.1373,1.3692,0.2665213244
01/15/2021,VES,1297837.7600,1.3593,1.0473574E-6
01/15/2021,ZWL,425.4589,1.3593,0.0031949029
01/15/2021,GBP,1.0000,1.3593,1.3593
01/15/2021,USD,1.3593,1.3593,1
01/15/2021,AED,4.9927,1.3593,0.2722574959
01/15/2021,ARS,116.5371,1.3593,0.0116640967
01/15/2021,AUD,1.7611,1.3593,0.771847141
01/15/2021,BDT,115.2267,1.3593,0.011796745
01/15/2021,BGN,2.1977,1.3593,0.6185102607
01/15/2021,BHD,0.5125,1.3593,2.6522926829
01/15/2021,BMD,1.3593,1.3593,1
01/15/2021,BRL,7.1354,1.3593,0.1905008829
01/15/2021,BWP,14.9372,1.3593,0.0910009908
01/15/2021,CAD,1.7311,1.3593,0.7852232684
01/15/2021,CHF,1.2095,1.3593,1.1238528317
01/15/2021,CLP,997.2950,1.3593,0.0013629869
01/15/2021,CNY,8.8078,1.3593,0.1543291174
01/15/2021,COP,4709.6564,1.3593,0.0002886198
01/15/2021,CZK,29.4333,1.3593,0.0461823853
01/15/2021,DKK,8.3578,1.3593,0.1626384934
01/15/2021,EGP,21.2886,1.3593,0.0638510752
01/15/2021,EUR,1.1243,1.3593,1.2090189451
01/15/2021,GEL,4.4768,1.3593,0.3036320586
01/15/2021,GHS,7.9193,1.3593,0.1716439584
01/15/2021,HKD,10.5393,1.3593,0.1289744101
01/15/2021,HRK,8.4892,1.3593,0.160121095
01/15/2021,HUF,405.1490,1.3593,0.003355062
01/15/2021,IDR,19125.1631,1.3593,0.0000710739
01/15/2021,ILS,4.4401,1.3593,0.3061417536
01/15/2021,INR,99.4303,1.3593,0.013670883
01/15/2021,ISK,175.3480,1.3593,0.0077520131
01/15/2021,UAH,38.2993,1.3593,0.0354915103
01/15/2021,XOF,737.4674,1.3593,0.0018432001
01/15/2021,ZAR,20.6412,1.3593,0.0658537294
01/15/2021,ZMW,29.0615,1.3593,0.0467732223
01/15/2021,JMD,193.3585,1.3593,0.007029947
01/15/2021,JOD,0.9631,1.3593,1.411379919
01/15/2021,JPY,141.0912,1.3593,0.0096341941
01/15/2021,KES,149.6167,1.3593,0.0090852158
01/15/2021,KRW,1498.8446,1.3593,0.0009068986
01/15/2021,KWD,0.4121,1.3593,3.2984712448
01/15/2021,KZT,569.7382,1.3593,0.0023858327
01/15/2021,LBP,2059.8630,1.3593,0.0006598983
01/15/2021,LKR,262.8860,1.3593,0.0051706823
01/15/2021,MAD,12.1333,1.3593,0.1120305276
01/15/2021,MOP,10.8554,1.3593,0.1252187851
01/15/2021,MUR,53.6918,1.3593,0.025316715
01/15/2021,MWK,1051.5034,1.3593,0.0012927205
01/15/2021,MXN,26.8648,1.3593,0.0505978083
01/15/2021,MYR,5.4895,1.3593,0.2476181802
01/15/2021,NAD,20.6374,1.3593,0.0658658552
01/15/2021,NGN,515.8357,1.3593,0.0026351414
01/15/2021,NOK,11.6190,1.3593,0.1169894139
01/15/2021,NZD,1.9022,1.3593,0.7145936284
01/15/2021,OMR,0.5234,1.3593,2.5970576997
01/15/2021,PEN,4.9087,1.3593,0.2769164952
01/15/2021,PGK,4.7949,1.3593,0.2834887068
01/15/2021,PHP,65.3001,1.3593,0.0208162009
01/15/2021,PKR,218.0296,1.3593,0.0062344746
01/15/2021,PLN,5.1014,1.3593,0.2664562669
01/15/2021,QAR,4.9492,1.3593,0.2746504486
01/15/2021,RON,5.4778,1.3593,0.2481470663
01/15/2021,RSD,132.1769,1.3593,0.0102839452
01/15/2021,RUB,99.9840,1.3593,0.0135951752
01/15/2021,RWF,1321.6616,1.3593,0.0010284781
01/15/2021,SAR,5.0998,1.3593,0.2665398643
01/15/2021,SDG,74.9137,1.3593,0.0181448787
01/15/2021,SEK,11.3819,1.3593,0.1194264578
01/15/2021,SGD,1.8068,1.3593,0.7523245517
01/15/2021,THB,40.8697,1.3593,0.0332593584
01/15/2021,TND,3.6891,1.3593,0.368463853
01/15/2021,TRY,10.1361,1.3593,0.1341048332
01/15/2021,TTD,9.1668,1.3593,0.1482851159
01/15/2021,TWD,38.0451,1.3593,0.0357286484
01/15/2021,TZS,3150.1468,1.3593,0.0004315037
01/15/2021,UGX,5036.4289,1.3593,0.0002698936
01/15/2021,VND,31338.3536,1.3593,0.000043375
01/16/2021,MUR,53.6918,1.3593,0.025316715
01/16/2021,SGD,1.8068,1.3593,0.7523245517
01/16/2021,XOF,737.4674,1.3593,0.0018432001
01/16/2021,BGN,2.1977,1.3593,0.6185102607
01/16/2021,NAD,20.6374,1.3593,0.0658658552
01/16/2021,GHS,7.9193,1.3593,0.1716439584
01/16/2021,PLN,5.1014,1.3593,0.2664562669
01/16/2021,INR,99.4303,1.3593,0.013670883
01/16/2021,VES,1297837.7600,1.3593,1.0473574E-6
01/16/2021,BWP,14.9372,1.3593,0.0910009908
01/16/2021,NGN,515.8357,1.3593,0.0026351414
01/16/2021,BRL,7.1354,1.3593,0.1905008829
01/16/2021,TND,3.6891,1.3593,0.368463853
01/16/2021,AUD,1.7611,1.3593,0.771847141
01/16/2021,CZK,29.4333,1.3593,0.0461823853
01/16/2021,KRW,1498.8446,1.3593,0.0009068986
01/16/2021,UAH,38.2993,1.3593,0.0354915103
01/16/2021,JOD,0.9631,1.3593,1.411379919
01/16/2021,RSD,132.1769,1.3593,0.0102839452
01/16/2021,CNY,8.8078,1.3593,0.1543291174
01/16/2021,CAD,1.7311,1.3593,0.7852232684
01/16/2021,UGX,5036.4289,1.3593,0.0002698936
01/16/2021,ZWL,425.4589,1.3593,0.0031949029
01/16/2021,MAD,12.1333,1.3593,0.1120305276
01/16/2021,EUR,1.1243,1.3593,1.2090189451
01/16/2021,ZMW,29.0615,1.3593,0.0467732223
01/16/2021,ZAR,20.6412,1.3593,0.0658537294
01/16/2021,RON,5.4778,1.3593,0.2481470663
01/16/2021,PHP,65.3001,1.3593,0.0208162009
01/16/2021,MWK,1051.5034,1.3593,0.0012927205
01/16/2021,BMD,1.3593,1.3593,1
01/16/2021,NZD,1.9022,1.3593,0.7145936284
01/16/2021,TZS,3150.1468,1.3593,0.0004315037
01/16/2021,TRY,10.1361,1.3593,0.1341048332
01/16/2021,KZT,569.7382,1.3593,0.0023858327
01/16/2021,LBP,2059.8630,1.3593,0.0006598983
01/16/2021,GEL,4.4768,1.3593,0.3036320586
01/16/2021,DKK,8.3578,1.3593,0.1626384934
01/16/2021,NOK,11.6190,1.3593,0.1169894139
01/16/2021,PEN,4.9087,1.3593,0.2769164952
01/16/2021,USD,1.3593,1.3593,1
01/16/2021,JMD,193.3585,1.3593,0.007029947
01/16/2021,IDR,19125.1631,1.3593,0.0000710739
01/16/2021,SDG,74.9137,1.3593,0.0181448787
01/16/2021,THB,40.8697,1.3593,0.0332593584
01/16/2021,MOP,10.8554,1.3593,0.1252187851
01/16/2021,VND,31338.3536,1.3593,0.000043375
01/16/2021,GBP,1.0000,1.3593,1.3593
01/16/2021,OMR,0.5234,1.3593,2.5970576997
01/16/2021,RUB,99.9840,1.3593,0.0135951752
01/16/2021,KES,149.6167,1.3593,0.0090852158
01/16/2021,TTD,9.1668,1.3593,0.1482851159
01/16/2021,MYR,5.4895,1.3593,0.2476181802
01/16/2021,BDT,115.2267,1.3593,0.011796745
01/16/2021,ILS,4.4401,1.3593,0.3061417536
01/16/2021,ARS,116.5371,1.3593,0.0116640967
01/16/2021,BHD,0.5125,1.3593,2.6522926829
01/16/2021,PGK,4.7949,1.3593,0.2834887068
01/16/2021,CHF,1.2095,1.3593,1.1238528317
01/16/2021,KWD,0.4121,1.3593,3.2984712448
01/16/2021,HRK,8.4892,1.3593,0.160121095
01/16/2021,ISK,175.3480,1.3593,0.0077520131
01/16/2021,AED,4.9927,1.3593,0.2722574959
01/16/2021,COP,4709.6564,1.3593,0.0002886198
01/16/2021,HKD,10.5393,1.3593,0.1289744101
01/16/2021,RWF,1321.6616,1.3593,0.0010284781
01/16/2021,SEK,11.3819,1.3593,0.1194264578
01/16/2021,SAR,5.0998,1.3593,0.2665398643
01/16/2021,PKR,218.0296,1.3593,0.0062344746
01/16/2021,HUF,405.1490,1.3593,0.003355062
01/16/2021,MXN,26.8648,1.3593,0.0505978083
01/16/2021,JPY,141.0912,1.3593,0.0096341941
01/16/2021,TWD,38.0451,1.3593,0.0357286484
01/16/2021,LKR,262.8860,1.3593,0.0051706823
01/16/2021,EGP,21.2886,1.3593,0.0638510752
01/16/2021,QAR,4.9492,1.3593,0.2746504486
01/16/2021,CLP,997.2950,1.3593,0.0013629869
01/17/2021,MUR,53.6918,1.3593,0.025316715
01/17/2021,SGD,1.8068,1.3593,0.7523245517
01/17/2021,XOF,737.4674,1.3593,0.0018432001
01/17/2021,BGN,2.1977,1.3593,0.6185102607
01/17/2021,NAD,20.6374,1.3593,0.0658658552
01/17/2021,GHS,7.9193,1.3593,0.1716439584
01/17/2021,PLN,5.1014,1.3593,0.2664562669
01/17/2021,INR,99.4303,1.3593,0.013670883
01/17/2021,VES,1297837.7600,1.3593,1.0473574E-6
01/17/2021,BWP,14.9372,1.3593,0.0910009908
01/17/2021,NGN,515.8357,1.3593,0.0026351414
01/17/2021,BRL,7.1354,1.3593,0.1905008829
01/17/2021,TND,3.6891,1.3593,0.368463853
01/17/2021,AUD,1.7611,1.3593,0.771847141
01/17/2021,CZK,29.4333,1.3593,0.0461823853
01/17/2021,KRW,1498.8446,1.3593,0.0009068986
01/17/2021,UAH,38.2993,1.3593,0.0354915103
01/17/2021,JOD,0.9631,1.3593,1.411379919
01/17/2021,RSD,132.1769,1.3593,0.0102839452
01/17/2021,CNY,8.8078,1.3593,0.1543291174
01/17/2021,CAD,1.7311,1.3593,0.7852232684
01/17/2021,UGX,5036.4289,1.3593,0.0002698936
01/17/2021,ZWL,425.4589,1.3593,0.0031949029
01/17/2021,MAD,12.1333,1.3593,0.1120305276
01/17/2021,EUR,1.1243,1.3593,1.2090189451
01/17/2021,ZMW,29.0615,1.3593,0.0467732223
01/17/2021,ZAR,20.6412,1.3593,0.0658537294
01/17/2021,RON,5.4778,1.3593,0.2481470663
01/17/2021,PHP,65.3001,1.3593,0.0208162009
01/17/2021,MWK,1051.5034,1.3593,0.0012927205
01/17/2021,BMD,1.3593,1.3593,1
01/17/2021,NZD,1.9022,1.3593,0.7145936284
01/17/2021,TZS,3150.1468,1.3593,0.0004315037
01/17/2021,TRY,10.1361,1.3593,0.1341048332
01/17/2021,KZT,569.7382,1.3593,0.0023858327
01/17/2021,LBP,2059.8630,1.3593,0.0006598983
01/17/2021,GEL,4.4768,1.3593,0.3036320586
01/17/2021,DKK,8.3578,1.3593,0.1626384934
01/17/2021,NOK,11.6190,1.3593,0.1169894139
01/17/2021,PEN,4.9087,1.3593,0.2769164952
01/17/2021,USD,1.3593,1.3593,1
01/17/2021,JMD,193.3585,1.3593,0.007029947
01/17/2021,IDR,19125.1631,1.3593,0.0000710739
01/17/2021,SDG,74.9137,1.3593,0.0181448787
01/17/2021,THB,40.8697,1.3593,0.0332593584
01/17/2021,MOP,10.8554,1.3593,0.1252187851
01/17/2021,VND,31338.3536,1.3593,0.000043375
01/17/2021,GBP,1.0000,1.3593,1.3593
01/17/2021,OMR,0.5234,1.3593,2.5970576997
01/17/2021,RUB,99.9840,1.3593,0.0135951752
01/17/2021,KES,149.6167,1.3593,0.0090852158
01/17/2021,TTD,9.1668,1.3593,0.1482851159
01/17/2021,MYR,5.4895,1.3593,0.2476181802
01/17/2021,BDT,115.2267,1.3593,0.011796745
01/17/2021,ILS,4.4401,1.3593,0.3061417536
01/17/2021,ARS,116.5371,1.3593,0.0116640967
01/17/2021,BHD,0.5125,1.3593,2.6522926829
01/17/2021,PGK,4.7949,1.3593,0.2834887068
01/17/2021,CHF,1.2095,1.3593,1.1238528317
01/17/2021,KWD,0.4121,1.3593,3.2984712448
01/17/2021,HRK,8.4892,1.3593,0.160121095
01/17/2021,ISK,175.3480,1.3593,0.0077520131
01/17/2021,AED,4.9927,1.3593,0.2722574959
01/17/2021,COP,4709.6564,1.3593,0.0002886198
01/17/2021,HKD,10.5393,1.3593,0.1289744101
01/17/2021,RWF,1321.6616,1.3593,0.0010284781
01/17/2021,SEK,11.3819,1.3593,0.1194264578
01/17/2021,SAR,5.0998,1.3593,0.2665398643
01/17/2021,PKR,218.0296,1.3593,0.0062344746
01/17/2021,HUF,405.1490,1.3593,0.003355062
01/17/2021,MXN,26.8648,1.3593,0.0505978083
01/17/2021,JPY,141.0912,1.3593,0.0096341941
01/17/2021,TWD,38.0451,1.3593,0.0357286484
01/17/2021,LKR,262.8860,1.3593,0.0051706823
01/17/2021,EGP,21.2886,1.3593,0.0638510752
01/17/2021,QAR,4.9492,1.3593,0.2746504486
01/17/2021,CLP,997.2950,1.3593,0.0013629869
01/18/2021,VES,1297837.7600,1.3575,1.0459705E-6
01/18/2021,ZWL,425.4589,1.3575,0.0031906722
01/18/2021,GBP,1.0000,1.3575,1.3575
01/18/2021,MOP,10.8405,1.3575,0.1252248513
01/18/2021,MAD,12.1525,1.3575,0.1117054104
01/18/2021,MUR,53.8640,1.3575,0.0252023615
01/18/2021,MWK,1043.3030,1.3575,0.001301156
01/18/2021,MXN,26.7910,1.3575,0.0506700011
01/18/2021,MYR,5.4962,1.3575,0.2469888286
01/18/2021,NAD,20.6137,1.3575,0.065854262
01/18/2021,OMR,0.5226,1.3575,2.5975889782
01/18/2021,PEN,4.9040,1.3575,0.276814845
01/18/2021,PGK,4.7631,1.3575,0.2850034641
01/18/2021,PHP,65.2531,1.3575,0.0208036093
01/18/2021,PKR,217.8723,1.3575,0.006230714
01/18/2021,PLN,5.0926,1.3575,0.2665632486
01/18/2021,QAR,4.9418,1.3575,0.2746974787
01/18/2021,RON,5.4784,1.3575,0.2477913259
01/18/2021,XOF,737.3179,1.3575,0.0018411326
01/18/2021,ZMW,29.0293,1.3575,0.046763098
01/18/2021,AED,4.9861,1.3575,0.2722568741
01/18/2021,ARS,116.8366,1.3575,0.0116187907
01/18/2021,AUD,1.7666,1.3575,0.7684252236
01/18/2021,BRL,7.1370,1.3575,0.1902059689
01/18/2021,BWP,14.9830,1.3575,0.090602683
01/18/2021,CAD,1.7323,1.3575,0.7836402471
01/18/2021,CHF,1.2088,1.3575,1.1230145599
01/18/2021,CLP,996.1584,1.3575,0.0013627351
01/18/2021,CNY,8.8130,1.3575,0.1540338137
01/18/2021,COP,4721.3814,1.3575,0.0002875218
01/18/2021,EUR,1.1240,1.3575,1.2077402135
01/18/2021,GEL,4.4779,1.3575,0.303155497
01/18/2021,GHS,7.8484,1.3575,0.1729651904
